cms_certification_number,from_group,to_group,from_start,from_end,to_start,to_end,from_level,to_level,turnover_pct,overlap_pct,method,bucket_code,bucket_label,surname_keep_pct,surname_override,inconclusive,is_chow
415107,1,2,2007-10-29,2007-10-29,2016-10-01,2016-10-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
415107,2,3,2016-10-01,2016-10-01,2021-12-31,2021-12-31,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
415110,1,2,1990-10-01,1990-10-01,1999-02-01,1999-02-01,direct,direct,100.0,0.0,0,1,90–100,50.0,False,False,False
415110,2,3,1999-02-01,1999-02-01,2006-01-01,2006-01-01,direct,direct,100.0,0.0,0,1,90–100,48.1,False,False,False
415110,3,4,2006-01-01,2006-01-01,2007-04-01,2007-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
415110,4,5,2007-04-01,2007-04-01,2009-01-01,2009-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
415110,5,6,2009-01-01,2009-01-01,2013-01-01,2020-12-15,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
415119,1,2,1995-05-03,2008-03-13,2020-01-14,2020-01-14,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
415119,2,3,2020-01-14,2020-01-14,2020-05-21,2020-05-21,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
415119,3,4,2020-05-21,2020-05-21,2020-11-04,2020-11-04,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
415119,4,5,2020-11-04,2020-11-04,2020-11-10,2020-11-10,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
415119,5,6,2020-11-10,2020-11-10,2020-11-11,2020-11-11,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
415123,1,2,1997-08-04,1997-08-04,2018-10-18,2018-10-18,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
415123,2,3,2018-10-18,2018-10-18,2019-12-04,2019-12-04,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
415129,1,2,2011-09-01,2011-09-01,2018-07-01,2020-12-15,indirect,indirect,79.5,20.5,0,3,70–80,20.5,False,False,True
425003,1,2,2020-12-14,2020-12-14,2021-07-01,2021-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425004,1,2,2014-06-17,2014-06-17,2016-05-17,2016-05-17,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425004,2,3,2016-05-17,2016-05-17,2018-11-29,2020-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425004,3,4,2018-11-29,2020-12-31,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425004,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425008,1,2,2007-12-21,2007-12-21,2011-04-07,2011-04-07,indirect,indirect,100.0,0.0,0,1,90–100,20.0,False,False,False
425008,2,3,2011-04-07,2011-04-07,2011-12-31,2011-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425008,3,4,2011-12-31,2011-12-31,2016-10-31,2016-10-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425008,4,5,2016-10-31,2016-10-31,2018-07-26,2018-07-26,indirect,indirect,100.0,0.0,0,1,90–100,25.0,False,False,True
425008,5,6,2018-07-26,2018-07-26,2023-08-09,2023-08-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425013,1,2,2004-10-28,2004-10-28,2006-01-02,2006-01-02,indirect,indirect,100.0,0.0,0,1,90–100,25.0,False,False,False
425016,1,2,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425016,2,3,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425016,3,4,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425016,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425017,1,2,2002-10-01,2002-10-01,2015-10-01,2015-10-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425017,2,3,2015-10-01,2015-10-01,2022-02-01,2022-02-01,indirect,indirect,80.5,19.5,0,2,80–90,19.5,False,False,True
425018,1,2,2010-12-30,2010-12-30,2013-11-27,2013-11-27,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425018,2,3,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425018,3,4,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425018,4,5,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425024,1,2,2002-10-01,2002-10-01,2015-10-01,2015-10-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425024,2,3,2015-10-01,2015-10-01,2022-02-01,2022-02-01,indirect,indirect,80.5,19.5,0,2,80–90,19.5,False,False,True
425032,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425042,1,2,2014-06-27,2014-06-27,2014-08-01,2014-08-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425042,2,3,2014-08-01,2014-08-01,2019-01-31,2020-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425042,3,4,2019-01-31,2020-12-31,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425042,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425047,1,2,2009-12-09,2009-12-09,2010-12-01,2010-12-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425047,2,3,2010-12-01,2010-12-01,2019-09-01,2019-09-06,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425048,1,2,2015-01-30,2015-01-30,2020-01-01,2020-01-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425048,2,3,2020-01-01,2020-01-01,2022-11-01,2022-11-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425052,1,2,2000-07-01,2000-07-01,2011-01-01,2011-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425053,1,2,2006-01-02,2006-01-02,2007-09-27,2007-09-27,indirect,indirect,100.0,0.0,0,1,90–100,66.6,False,False,False
425054,1,2,2000-07-01,2000-07-01,2011-01-01,2011-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425055,1,2,2006-08-22,2006-08-22,2016-08-22,2016-08-22,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425057,1,2,1966-07-05,1966-07-05,1986-11-13,1986-11-13,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425057,2,3,1986-11-13,1986-11-13,2009-12-07,2009-12-07,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425057,3,4,2009-12-07,2009-12-07,2010-11-03,2010-11-03,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425061,1,2,2014-01-27,2014-01-27,2015-12-31,2015-12-31,indirect,indirect,66.7,33.3,0,4,60–70,50.0,False,False,False
425062,1,2,2016-01-01,2016-01-01,2020-01-01,2020-01-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425062,2,3,2020-01-01,2020-01-01,2022-12-01,2022-12-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425063,1,2,2000-07-01,2000-07-01,2010-01-01,2010-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425067,1,2,2005-05-07,2005-05-07,2006-09-30,2006-09-30,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425067,2,3,2006-09-30,2006-09-30,2023-04-01,2023-04-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425068,1,2,2002-10-01,2002-10-01,2015-10-01,2015-10-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425068,2,3,2015-10-01,2015-10-01,2022-02-01,2022-02-01,indirect,indirect,80.5,19.5,0,2,80–90,19.5,False,False,True
425070,1,2,2006-12-01,2006-12-01,2015-12-31,2015-12-31,direct,indirect,100.0,0.0,0,1,90–100,30.4,False,False,False
425070,2,3,2015-12-31,2015-12-31,2017-03-06,2017-12-31,indirect,indirect,80.4,19.6,0,2,80–90,19.6,False,False,True
425070,3,4,2017-03-06,2017-12-31,2018-12-31,2018-12-31,indirect,indirect,81.8,18.2,0,2,80–90,18.2,False,False,True
425070,4,5,2018-12-31,2018-12-31,2020-01-01,2020-01-01,indirect,indirect,85.7,14.3,0,2,80–90,14.3,False,False,True
425070,5,6,2020-01-01,2020-01-01,2020-12-31,2020-12-31,indirect,indirect,57.1,42.9,0,5,50–60,42.9,False,False,True
425071,1,2,2000-07-01,2000-07-01,2011-01-01,2011-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425075,1,2,2016-10-01,2016-10-01,2022-07-14,2022-07-14,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425075,2,3,2022-07-14,2022-07-14,2023-01-01,2023-01-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425077,1,2,2002-10-01,2002-10-01,2015-10-01,2015-10-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425077,2,3,2015-10-01,2015-10-01,2022-02-01,2022-02-01,indirect,indirect,80.5,19.5,0,2,80–90,19.5,False,False,True
425082,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425084,1,2,2010-12-30,2010-12-30,2013-11-27,2013-11-27,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425084,2,3,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425084,3,4,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425084,4,5,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425084,5,6,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425085,1,2,2008-09-11,2008-09-11,2008-09-26,2008-09-26,indirect,direct,100.0,0.0,0,1,90–100,40.0,False,False,False
425088,1,2,2002-10-01,2002-10-01,2015-10-01,2015-10-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425088,2,3,2015-10-01,2015-10-01,2022-02-01,2022-02-01,indirect,indirect,80.5,19.5,0,2,80–90,19.5,False,False,True
425089,1,2,2002-10-01,2002-10-01,2015-10-01,2015-10-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425089,2,3,2015-10-01,2015-10-01,2022-02-01,2022-02-01,indirect,indirect,80.5,19.5,0,2,80–90,19.5,False,False,True
425090,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425091,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425096,1,2,2006-03-28,2006-03-28,2007-07-01,2007-07-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425096,2,3,2007-07-01,2007-07-01,2010-02-09,2010-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425096,3,4,2010-02-09,2010-02-09,2014-05-21,2014-05-21,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425096,4,5,2014-05-21,2014-05-21,2015-01-14,2015-01-14,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425097,1,2,2010-03-16,2010-03-16,2010-04-19,2010-04-19,indirect,indirect,100.0,0.0,0,1,90–100,25.0,False,False,False
425097,2,3,2010-04-19,2010-04-19,2020-08-12,2020-08-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425097,3,4,2020-08-12,2020-08-12,2021-06-22,2021-06-22,indirect,indirect,100.0,0.0,0,1,90–100,50.0,False,False,True
425102,1,2,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425102,2,3,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425102,3,4,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425102,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425105,1,2,2015-07-16,2015-07-16,2022-01-01,2022-01-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425106,1,2,2007-08-17,2007-08-17,2007-12-21,2007-12-21,indirect,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
425106,2,3,2007-12-21,2007-12-21,2011-04-07,2011-04-07,indirect,indirect,100.0,0.0,0,1,90–100,20.0,False,False,False
425106,3,4,2011-04-07,2011-04-07,2011-12-31,2011-12-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425106,4,5,2011-12-31,2011-12-31,2016-10-31,2016-10-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425106,5,6,2016-10-31,2016-10-31,2018-07-26,2018-07-26,indirect,indirect,100.0,0.0,0,1,90–100,33.3,False,False,True
425106,6,7,2018-07-26,2018-07-26,2023-09-13,2023-09-13,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425107,1,2,2009-10-05,2009-10-05,2013-08-01,2013-08-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425107,2,3,2013-08-01,2013-08-01,2013-10-11,2013-10-11,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425107,3,4,2013-10-11,2013-10-11,2013-10-13,2013-10-13,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425107,4,5,2013-10-13,2013-10-13,2019-04-01,2019-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425107,5,6,2019-04-01,2019-04-01,2022-11-08,2022-11-08,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425107,6,7,2022-11-08,2022-11-08,2023-12-31,2023-12-31,indirect,indirect,75.0,25.0,0,3,70–80,37.5,False,False,True
425110,1,2,2004-12-13,2004-12-13,2005-05-07,2005-05-07,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425110,2,3,2005-05-07,2005-05-07,2022-05-13,2022-05-13,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425112,1,2,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425112,2,3,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425112,3,4,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425112,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425113,1,2,2007-01-02,2007-01-02,2007-01-12,2007-01-12,indirect,indirect,100.0,0.0,0,1,90–100,25.0,False,False,False
425116,1,2,2014-06-27,2014-06-27,2019-01-31,2019-01-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425116,2,3,2019-01-31,2019-01-31,2020-12-31,2020-12-31,indirect,indirect,50.0,50.0,0,5,50–60,50.0,False,False,True
425116,3,4,2020-12-31,2020-12-31,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425116,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425118,1,2,2004-12-13,2004-12-13,2005-05-07,2005-05-07,direct,indirect,60.0,40.0,0,4,60–70,40.0,False,False,False
425118,2,3,2005-05-07,2005-05-07,2023-06-01,2023-06-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425119,1,2,1977-01-01,1977-01-01,2021-11-01,2021-11-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425121,1,2,2004-12-13,2004-12-13,2005-05-07,2006-09-30,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425121,2,3,2005-05-07,2006-09-30,2022-05-13,2022-05-13,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425122,1,2,2013-12-01,2013-12-01,2019-03-01,2019-03-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425122,2,3,2019-03-01,2019-03-01,2020-07-01,2020-07-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425122,3,4,2020-07-01,2020-07-01,2020-07-10,2020-07-10,indirect,indirect,66.7,33.3,0,4,60–70,33.3,False,False,True
425122,4,5,2020-07-10,2020-07-10,2021-01-01,2021-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425122,5,6,2021-01-01,2021-01-01,2023-05-25,2023-05-25,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425128,1,2,2002-10-01,2002-10-01,2012-08-20,2016-06-20,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425128,2,3,2012-08-20,2016-06-20,2022-02-01,2022-02-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425129,1,2,2001-05-10,2003-05-10,2004-04-01,2004-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425131,1,2,2012-10-02,2012-10-02,2019-10-15,2019-10-15,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425132,1,2,1979-08-17,1979-08-17,2020-12-18,2020-12-18,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425132,2,3,2020-12-18,2020-12-18,2021-11-01,2021-11-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425138,1,2,2010-12-02,2010-12-02,2010-12-30,2010-12-30,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425138,2,3,2010-12-30,2010-12-30,2013-11-27,2013-11-27,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425138,3,4,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425138,4,5,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425138,5,6,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425138,6,7,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425139,1,2,2005-10-01,2005-10-01,2009-10-05,2009-10-05,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425139,2,3,2009-10-05,2009-10-05,2013-10-11,2013-10-11,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425139,3,4,2013-10-11,2013-10-11,2013-10-13,2013-10-13,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425139,4,5,2013-10-13,2013-10-13,2019-04-01,2019-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425139,5,6,2019-04-01,2019-04-01,2022-12-15,2022-12-15,direct,indirect,100.0,0.0,0,1,90–100,12.5,False,False,True
425139,6,7,2022-12-15,2022-12-15,2023-12-31,2023-12-31,indirect,indirect,75.0,25.0,0,3,70–80,37.5,False,False,True
425142,1,2,1991-08-29,2007-08-17,2007-12-20,2007-12-20,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425142,2,3,2007-12-20,2007-12-20,2007-12-21,2007-12-21,direct,indirect,100.0,0.0,0,1,90–100,50.0,False,False,False
425142,3,4,2007-12-21,2007-12-21,2011-04-07,2011-04-07,indirect,indirect,100.0,0.0,0,1,90–100,16.7,False,False,False
425142,4,5,2011-04-07,2011-04-07,2011-12-31,2011-12-31,indirect,indirect,83.3,16.7,0,2,80–90,16.7,False,False,False
425142,5,6,2011-12-31,2011-12-31,2016-10-31,2016-10-31,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425142,6,7,2016-10-31,2016-10-31,2018-07-26,2018-07-26,indirect,indirect,100.0,0.0,0,1,90–100,33.3,False,False,True
425143,1,2,2006-08-22,2006-08-22,2017-08-01,2017-08-01,indirect,indirect,66.7,33.3,0,4,60–70,33.3,False,False,True
425145,1,2,2006-12-19,2006-12-19,2007-06-28,2007-06-28,indirect,direct,100.0,0.0,0,1,90–100,40.0,False,False,False
425146,1,2,2009-10-12,2009-10-12,2009-11-01,2009-11-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425146,2,3,2009-11-01,2009-11-01,2021-01-19,2021-01-19,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425146,3,4,2021-01-19,2021-01-19,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425149,1,2,2006-08-22,2006-08-22,2006-08-30,2006-08-30,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425155,1,2,2006-03-28,2006-03-28,2007-07-01,2007-07-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425155,2,3,2007-07-01,2007-07-01,2010-02-09,2010-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425155,3,4,2010-02-09,2010-02-09,2014-05-21,2014-05-21,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425155,4,5,2014-05-21,2014-05-21,2015-01-14,2015-01-14,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425156,1,2,2006-08-22,2006-08-22,2006-08-30,2006-08-30,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425156,2,3,2006-08-30,2006-08-30,2017-08-01,2017-08-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425157,1,2,1977-01-01,1977-01-01,2009-12-08,2009-12-08,direct,direct,100.0,0.0,0,1,90–100,48.4,False,False,False
425157,2,3,2009-12-08,2009-12-08,2022-03-01,2022-03-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425158,1,2,2016-05-01,2016-05-01,2018-08-01,2018-08-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
425159,1,2,2008-12-19,2008-12-19,2008-12-22,2008-12-22,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425159,2,3,2008-12-22,2008-12-22,2009-02-06,2009-02-06,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425159,3,4,2009-02-06,2009-02-06,2015-11-16,2015-11-16,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425163,1,2,2013-09-11,2013-09-11,2016-07-01,2016-07-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425165,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425169,1,2,2006-08-22,2006-08-22,2009-06-18,2009-06-18,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425170,1,2,2006-03-28,2006-03-28,2007-07-01,2007-07-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425170,2,3,2007-07-01,2007-07-01,2010-02-09,2010-02-09,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425170,3,4,2010-02-09,2010-02-09,2014-05-21,2014-05-21,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
425170,4,5,2014-05-21,2014-05-21,2015-01-14,2015-01-14,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
425171,1,2,2013-11-27,2013-11-27,2019-01-12,2019-01-12,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425171,2,3,2019-01-12,2019-01-12,2021-06-29,2021-06-29,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425171,3,4,2021-06-29,2021-06-29,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425171,4,5,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
425172,1,2,2003-08-30,2003-08-30,2006-03-28,2006-03-28,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
