cms_certification_number,num_chows,first_seen_month,present_at_start,entered_after_start,bucket_0_count,bucket_1_count,bucket_2_count,bucket_3_count,bucket_4_count,bucket_5_count,bucket_6_count,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9
335466,1,1974-07-31,True,False,0,3,0,0,0,0,0,2022-03-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335467,1,2005-09-30,True,False,0,1,0,1,0,0,0,2023-06-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335470,0,2011-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335471,0,2013-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335472,0,2009-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335473,0,1996-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335478,0,2014-03-31,True,False,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335481,0,2014-08-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335482,0,2016-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335483,1,2001-11-30,True,False,0,1,0,0,1,0,0,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335484,0,2013-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335485,0,2015-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335486,0,1999-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335489,0,2012-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335493,0,1995-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335495,1,1975-01-31,True,False,0,2,0,0,0,0,0,2024-02-19,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335498,2,1996-11-30,True,False,0,3,0,0,0,0,0,2017-02-17,100.0,0.0,False,2023-12-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335500,0,2016-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335502,1,2001-08-31,True,False,0,2,0,0,0,0,0,2022-06-03,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335503,0,2013-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335504,3,2003-03-31,True,False,0,3,0,0,0,0,0,2017-03-21,100.0,0.0,False,2019-04-01,100.0,0.0,False,2020-12-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
335505,1,1990-01-31,True,False,0,2,0,0,0,0,0,2022-05-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335506,0,2002-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335507,0,2007-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335508,1,2003-08-31,True,False,0,1,1,0,0,0,0,2023-03-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335510,0,2018-02-28,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335511,1,1988-11-30,True,False,0,1,0,0,0,0,0,2023-06-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335513,0,2014-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335514,0,2000-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335516,0,2013-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335517,0,2001-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335518,0,2015-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335521,0,1995-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335522,0,2018-06-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335523,0,2000-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335525,0,2010-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335526,0,2012-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335527,0,2008-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335528,0,2014-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335531,1,1975-10-31,True,False,0,2,0,0,0,0,0,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335532,1,2002-10-31,True,False,0,1,0,0,0,0,0,2018-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335533,0,2007-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335534,1,2007-06-30,True,False,0,1,0,0,0,0,0,2017-07-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335540,0,2012-04-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335543,0,2010-12-31,True,False,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335545,0,2015-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335546,0,1963-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335548,4,2011-12-31,True,False,0,4,0,0,0,0,0,2017-09-01,100.0,0.0,False,2017-09-28,100.0,0.0,False,2019-03-11,100.0,0.0,False,2019-12-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
335549,0,2016-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335554,0,1997-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335555,0,2014-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335556,1,2014-12-31,True,False,0,1,0,0,0,0,0,2021-03-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335558,0,2012-01-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335559,0,2006-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335560,1,2008-08-31,True,False,0,1,0,0,0,0,0,2021-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335561,0,2000-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335562,0,1976-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335564,0,2014-11-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335565,1,2003-11-30,True,False,0,1,0,0,0,0,0,2017-12-07,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335568,0,1993-04-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335569,0,2016-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335571,0,2003-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335572,0,1999-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335573,0,2004-12-31,True,False,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335574,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335576,1,1998-07-31,True,False,0,1,0,0,0,0,0,2024-05-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335577,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335578,0,1966-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335579,2,2011-12-31,True,False,0,2,0,0,0,0,0,2017-09-01,100.0,0.0,False,2017-09-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335581,2,2005-12-31,True,False,0,3,0,0,0,0,0,2017-07-01,100.0,0.0,False,2018-02-07,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335582,0,2011-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335585,1,2003-01-31,True,False,0,1,0,0,0,1,0,2019-07-09,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335586,0,2008-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335587,2,2003-04-30,True,False,0,2,0,0,0,0,0,2019-02-28,100.0,0.0,False,2022-03-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335588,0,2011-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335589,0,2016-08-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335590,0,2000-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335592,1,1992-01-31,True,False,0,1,0,0,0,0,0,2018-01-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335593,0,2014-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335595,1,2007-06-30,True,False,0,1,0,0,0,0,0,2017-07-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335596,1,2007-05-31,True,False,0,1,0,0,0,0,0,2021-03-18,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335598,0,1978-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335600,0,2019-02-28,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335607,1,2007-06-30,True,False,0,1,0,0,0,0,0,2017-07-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335609,0,2013-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335610,0,2007-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335611,1,1988-08-31,True,False,0,1,0,0,0,0,0,2022-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335614,0,1994-07-31,True,False,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335615,0,2016-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335617,0,2016-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335618,0,2016-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335619,2,2008-08-31,True,False,0,2,0,0,0,0,0,2019-04-30,100.0,0.0,False,2023-12-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335625,0,1972-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335626,0,2015-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335632,0,2015-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335634,2,2003-03-31,True,False,0,1,0,0,0,1,0,2017-03-21,100.0,0.0,False,2019-04-01,50.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335635,1,1997-02-28,True,False,0,1,0,0,0,0,0,2017-05-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335637,0,1998-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335638,0,2014-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335640,1,2014-06-30,True,False,0,1,0,0,0,0,0,2018-10-29,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335641,1,2007-06-30,True,False,0,1,0,0,0,0,0,2017-07-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335642,1,2007-08-31,True,False,0,1,0,0,0,0,0,2018-06-29,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335644,0,1994-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335647,0,2004-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335648,0,2009-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335649,1,2009-10-31,True,False,0,1,0,0,0,0,0,2017-03-21,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335652,0,2007-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335655,0,2010-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335656,1,2008-10-31,True,False,0,2,0,0,0,0,0,2019-02-25,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335657,0,2001-10-31,True,False,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335659,0,2016-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335661,2,2009-12-31,True,False,0,2,0,0,0,0,0,2024-05-21,100.0,0.0,False,2024-06-21,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335662,3,2003-03-31,True,False,0,3,0,0,0,0,0,2017-03-21,100.0,0.0,False,2019-04-01,100.0,0.0,False,2020-12-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
335663,0,2015-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335667,0,2009-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335672,0,1988-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335673,0,2018-01-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335674,1,2008-01-31,True,False,0,1,0,0,0,0,0,2017-08-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335676,0,2007-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335677,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335678,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335679,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335680,0,2011-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335681,0,2005-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335682,0,2012-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335683,0,2007-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335684,0,2017-09-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335685,0,2012-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335687,0,2003-07-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335690,0,1998-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335691,0,2015-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335693,0,2012-03-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335694,3,2004-01-31,True,False,0,3,0,0,0,0,0,2017-03-21,100.0,0.0,False,2019-04-01,100.0,0.0,False,2020-12-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
335695,0,2005-01-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335697,0,2011-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335701,0,2010-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335703,0,2008-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335704,0,2002-01-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335710,0,2009-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335711,2,2003-09-30,True,False,0,3,0,0,0,0,0,2017-09-01,100.0,0.0,False,2017-09-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335713,0,2009-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335716,1,1998-03-31,True,False,0,2,0,0,0,0,0,2023-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335718,1,2010-01-31,True,False,0,1,0,0,0,0,0,2022-06-03,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335719,0,1989-06-30,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335720,1,1994-02-28,True,False,0,1,0,0,0,0,0,2022-10-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335721,0,2007-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335723,2,1975-01-31,True,False,0,4,0,0,0,0,0,2021-10-01,100.0,0.0,False,2024-02-19,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335725,0,2015-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335726,0,2001-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335727,0,1998-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335732,1,2005-07-31,True,False,0,2,0,0,0,0,0,2024-05-21,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335734,0,2003-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335735,0,1972-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335737,0,2015-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335738,0,1995-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335739,1,2010-10-31,True,False,0,1,0,0,0,0,0,2018-04-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335742,0,2012-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335744,0,1990-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335747,0,1999-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335750,0,2017-04-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335751,0,2016-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335752,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335755,0,2010-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335756,0,2005-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335757,3,2006-01-31,True,False,0,3,0,0,0,0,0,2017-03-21,100.0,0.0,False,2019-04-01,100.0,0.0,False,2020-12-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
335758,0,1991-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335759,0,2009-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335760,0,2011-10-31,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335761,1,2012-05-31,True,False,0,1,0,0,0,0,0,2018-04-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335762,0,2014-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335765,1,2004-05-31,True,False,0,2,0,0,0,0,0,2018-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335766,0,1992-11-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335767,0,2011-10-31,True,False,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335770,0,1993-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335771,0,2004-04-30,True,False,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335772,0,2011-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335774,0,2011-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335782,1,2001-03-31,True,False,0,1,0,0,0,0,0,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335784,0,2000-01-31,True,False,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335787,0,2002-08-31,True,False,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335788,0,1995-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335789,1,2013-01-31,True,False,0,1,0,0,0,0,0,2021-11-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335790,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335791,0,2012-02-29,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335792,0,1996-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335794,1,2011-11-30,True,False,0,1,0,0,0,0,0,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335796,4,1994-08-31,True,False,0,10,0,0,0,0,0,2017-11-13,100.0,0.0,False,2019-06-01,100.0,0.0,False,2021-12-31,100.0,0.0,False,2024-03-19,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
335798,0,2006-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335799,3,1996-08-31,True,False,0,3,0,0,0,0,0,2018-01-01,100.0,0.0,False,2018-12-03,100.0,0.0,False,2023-12-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
335800,0,1996-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
